scientific_name,class,order,family,family_common,wikipedia_url,inaturalist_url
Taeniopygia guttata,Aves,Passeriformes,Estrildidae,,https://en.wikipedia.org/wiki/Taeniopygia_guttata,https://www.inaturalist.org/taxa/14110
Taeniotriccus andrei,Aves,Passeriformes,Tyrannidae,,https://en.wikipedia.org/wiki/Taeniotriccus_andrei,https://www.inaturalist.org/taxa/17321
Taiwanosemia hoppoensis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Taiwanosemia_hoppoensis,https://www.inaturalist.org/taxa/701115
Talainga binghami,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Talainga_binghami,https://www.inaturalist.org/taxa/886150
Talainga chinensis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Talainga_chinensis,https://www.inaturalist.org/taxa/601992
Talaphorus chlorocercus,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Talaphorus_chlorocercus,https://www.inaturalist.org/taxa/1289662
Talegalla cuvieri,Aves,Galliformes,Megapodiidae,,https://en.wikipedia.org/wiki/Talegalla_cuvieri,https://www.inaturalist.org/taxa/2032
Talegalla fuscirostris,Aves,Galliformes,Megapodiidae,,https://en.wikipedia.org/wiki/Talegalla_fuscirostris,https://www.inaturalist.org/taxa/2033
Talegalla jobiensis,Aves,Galliformes,Megapodiidae,,https://en.wikipedia.org/wiki/Talegalla_jobiensis,https://www.inaturalist.org/taxa/2031
Talpa europaea,Mammalia,Soricomorpha,Talpidae,,https://en.wikipedia.org/wiki/Talpa_europaea,https://www.inaturalist.org/taxa/46970
Tamandua mexicana,Mammalia,Pilosa,Myrmecophagidae,,https://en.wikipedia.org/wiki/Tamandua_mexicana,https://www.inaturalist.org/taxa/47105
Tamasa burgessi,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tamasa_burgessi,https://www.inaturalist.org/taxa/859107
Tamasa doddi,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tamasa_doddi,https://www.inaturalist.org/taxa/740140
Tamasa rainbowi,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tamasa_rainbowi,https://www.inaturalist.org/taxa/208192
Tamasa tristigma,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tamasa_tristigma,https://www.inaturalist.org/taxa/208193
Tamias striatus,Mammalia,Rodentia,Sciuridae,,https://en.wikipedia.org/wiki/Tamias_striatus,https://www.inaturalist.org/taxa/46217
Tamiasciurus douglasii,Mammalia,Rodentia,Sciuridae,,https://en.wikipedia.org/wiki/Tamiasciurus_douglasii,https://www.inaturalist.org/taxa/46259
Tamiasciurus fremonti,Mammalia,Rodentia,Sciuridae,,https://en.wikipedia.org/wiki/Tamiasciurus_fremonti,https://www.inaturalist.org/taxa/900236
Tamiasciurus hudsonicus,Mammalia,Rodentia,Sciuridae,,https://en.wikipedia.org/wiki/Tamiasciurus_hudsonicus,https://www.inaturalist.org/taxa/46260
Tamiops maritimus,Mammalia,Rodentia,Sciuridae,,https://en.wikipedia.org/wiki/Tamiops_maritimus,https://www.inaturalist.org/taxa/46168
Tamiops mcclellandii,Mammalia,Rodentia,Sciuridae,,https://en.wikipedia.org/wiki/Tamiops_mcclellandii,https://www.inaturalist.org/taxa/697692
Tamiops rodolphii,Mammalia,Rodentia,Sciuridae,,https://en.wikipedia.org/wiki/Tamiops_rodolphii,https://www.inaturalist.org/taxa/75152
Tangara arthus,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_arthus,https://www.inaturalist.org/taxa/9560
Tangara brasiliensis,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_brasiliensis,https://www.inaturalist.org/taxa/566794
Tangara callophrys,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_callophrys,https://www.inaturalist.org/taxa/9563
Tangara chilensis,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_chilensis,https://www.inaturalist.org/taxa/9593
Tangara chrysotis,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_chrysotis,https://www.inaturalist.org/taxa/9565
Tangara cyanocephala,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_cyanocephala,https://www.inaturalist.org/taxa/9549
Tangara cyanotis,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_cyanotis,https://www.inaturalist.org/taxa/9589
Tangara cyanoventris,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_cyanoventris,https://www.inaturalist.org/taxa/9592
Tangara desmaresti,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_desmaresti,https://www.inaturalist.org/taxa/9591
Tangara dowii,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_dowii,https://www.inaturalist.org/taxa/9577
Tangara fastuosa,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_fastuosa,https://www.inaturalist.org/taxa/9547
Tangara florida,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_florida,https://www.inaturalist.org/taxa/9578
Tangara fucosa,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_fucosa,https://www.inaturalist.org/taxa/9546
Tangara gyrola,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_gyrola,https://www.inaturalist.org/taxa/9556
Tangara icterocephala,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_icterocephala,https://www.inaturalist.org/taxa/9550
Tangara inornata,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_inornata,https://www.inaturalist.org/taxa/9548
Tangara johannae,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_johannae,https://www.inaturalist.org/taxa/9564
Tangara labradorides,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_labradorides,https://www.inaturalist.org/taxa/9553
Tangara lavinia,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_lavinia,https://www.inaturalist.org/taxa/9572
Tangara mexicana,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_mexicana,https://www.inaturalist.org/taxa/9551
Tangara nigroviridis,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_nigroviridis,https://www.inaturalist.org/taxa/9576
Tangara parzudakii,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_parzudakii,https://www.inaturalist.org/taxa/9573
Tangara rufigenis,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_rufigenis,https://www.inaturalist.org/taxa/9581
Tangara schrankii,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_schrankii,https://www.inaturalist.org/taxa/9590
Tangara seledon,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_seledon,https://www.inaturalist.org/taxa/9557
Tangara vassorii,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_vassorii,https://www.inaturalist.org/taxa/9555
Tangara velia,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_velia,https://www.inaturalist.org/taxa/9559
Tangara xanthocephala,Aves,Passeriformes,Thraupidae,,https://en.wikipedia.org/wiki/Tangara_xanthocephala,https://www.inaturalist.org/taxa/9554
Tanna abdominalis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_abdominalis,https://www.inaturalist.org/taxa/926313
Tanna infuscata,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_infuscata,https://www.inaturalist.org/taxa/737780
Tanna japonensis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_japonensis,https://www.inaturalist.org/taxa/355995
Tanna obliqua,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_obliqua,https://www.inaturalist.org/taxa/1562425
Tanna ornatipennis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_ornatipennis,https://www.inaturalist.org/taxa/902096
Tanna sayurie,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_sayurie,https://www.inaturalist.org/taxa/1106813
Tanna sozanensis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_sozanensis,https://www.inaturalist.org/taxa/565875
Tanna taipinensis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_taipinensis,https://www.inaturalist.org/taxa/915544
Tanna viridis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Tanna_viridis,https://www.inaturalist.org/taxa/921066
Tanygnathus everetti,,,,,https://en.wikipedia.org/wiki/Tanygnathus_everetti,https://www.inaturalist.org/taxa/1508501
Tanygnathus gramineus,,,,,https://en.wikipedia.org/wiki/Tanygnathus_gramineus,https://www.inaturalist.org/taxa/19280
Tanygnathus lucionensis,,,,,https://en.wikipedia.org/wiki/Tanygnathus_lucionensis,https://www.inaturalist.org/taxa/19279
Tanygnathus megalorynchos,,,,,https://en.wikipedia.org/wiki/Tanygnathus_megalorynchos,https://www.inaturalist.org/taxa/19282
Tanygnathus sumatranus,,,,,https://en.wikipedia.org/wiki/Tanygnathus_sumatranus,https://www.inaturalist.org/taxa/19281
Tanysiptera carolinae,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_carolinae,https://www.inaturalist.org/taxa/2407
Tanysiptera danae,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_danae,https://www.inaturalist.org/taxa/2406
Tanysiptera ellioti,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_ellioti,https://www.inaturalist.org/taxa/2408
Tanysiptera galatea,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_galatea,https://www.inaturalist.org/taxa/2383
Tanysiptera hydrocharis,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_hydrocharis,https://www.inaturalist.org/taxa/2405
Tanysiptera nigriceps,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_nigriceps,https://www.inaturalist.org/taxa/980014
Tanysiptera nympha,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_nympha,https://www.inaturalist.org/taxa/2382
Tanysiptera riedelii,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_riedelii,https://www.inaturalist.org/taxa/2404
Tanysiptera sylvia,Aves,Coraciiformes,Alcedinidae,,https://en.wikipedia.org/wiki/Tanysiptera_sylvia,https://www.inaturalist.org/taxa/2399
Taoniscus nanus,Aves,Tinamiformes,Tinamidae,,https://en.wikipedia.org/wiki/Taoniscus_nanus,https://www.inaturalist.org/taxa/20714
Tapera naevia,Aves,Cuculiformes,Cuculidae,,https://en.wikipedia.org/wiki/Tapera_naevia,https://www.inaturalist.org/taxa/1989
Taphrolesbia griseiventris,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Taphrolesbia_griseiventris,https://www.inaturalist.org/taxa/6508
Taphrospilus hypostictus,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Taphrospilus_hypostictus,https://www.inaturalist.org/taxa/6496
Tapirus bairdii,Mammalia,Perissodactyla,Tapiridae,,https://en.wikipedia.org/wiki/Tapirus_bairdii,https://www.inaturalist.org/taxa/43355
Tapirus indicus,Mammalia,Perissodactyla,Tapiridae,,https://en.wikipedia.org/wiki/Tapirus_indicus,https://www.inaturalist.org/taxa/43356
Tapirus pinchaque,Mammalia,Perissodactyla,Tapiridae,,https://en.wikipedia.org/wiki/Tapirus_pinchaque,https://www.inaturalist.org/taxa/43354
Tapirus terrestris,Mammalia,Perissodactyla,Tapiridae,,https://en.wikipedia.org/wiki/Tapirus_terrestris,https://www.inaturalist.org/taxa/43353
Taraba major,Aves,Passeriformes,Thamnophilidae,,https://en.wikipedia.org/wiki/Taraba_major,https://www.inaturalist.org/taxa/15957
Tarbinskiellus portentosus,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Tarbinskiellus_portentosus,https://www.inaturalist.org/taxa/468535
Tarophagus colocasiae,Insecta,Hemiptera,Delphacidae,,https://en.wikipedia.org/wiki/Tarophagus_colocasiae,https://www.inaturalist.org/taxa/1104989
Tarphonomus certhioides,Aves,Passeriformes,Furnariidae,,https://en.wikipedia.org/wiki/Tarphonomus_certhioides,https://www.inaturalist.org/taxa/73471
Tarphonomus harterti,Aves,Passeriformes,Furnariidae,,https://en.wikipedia.org/wiki/Tarphonomus_harterti,https://www.inaturalist.org/taxa/73472
Tarsiger albocoeruleus,Aves,Passeriformes,Muscicapidae,,https://en.wikipedia.org/wiki/Tarsiger_albocoeruleus,https://www.inaturalist.org/taxa/1587675
Tarsiger chrysaeus,Aves,Passeriformes,Muscicapidae,,https://en.wikipedia.org/wiki/Tarsiger_chrysaeus,https://www.inaturalist.org/taxa/12924
Tarsiger cyanurus,Aves,Passeriformes,Muscicapidae,,https://en.wikipedia.org/wiki/Tarsiger_cyanurus,https://www.inaturalist.org/taxa/12925
Tarsiger formosanus,Aves,Passeriformes,Muscicapidae,,https://en.wikipedia.org/wiki/Tarsiger_formosanus,https://www.inaturalist.org/taxa/1584457
Tarsiger hyperythrus,Aves,Passeriformes,Muscicapidae,,https://en.wikipedia.org/wiki/Tarsiger_hyperythrus,https://www.inaturalist.org/taxa/12927
Tarsiger indicus,Aves,Passeriformes,Muscicapidae,,https://en.wikipedia.org/wiki/Tarsiger_indicus,https://www.inaturalist.org/taxa/12928
Tarsiger johnstoniae,Aves,Passeriformes,Muscicapidae,,https://en.wikipedia.org/wiki/Tarsiger_johnstoniae,https://www.inaturalist.org/taxa/12926
Tarsiger rufilatus,Aves,Passeriformes,Muscicapidae,,https://en.wikipedia.org/wiki/Tarsiger_rufilatus,https://www.inaturalist.org/taxa/145066
Tarsius fuscus,Mammalia,Primates,Tarsiidae,,https://en.wikipedia.org/wiki/Tarsius_fuscus,https://www.inaturalist.org/taxa/1064527
Tarsius niemitzi,Mammalia,Primates,Tarsiidae,,https://en.wikipedia.org/wiki/Tarsius_niemitzi,https://www.inaturalist.org/taxa/1047734
Tarsius spectrumgurskyae,Mammalia,Primates,Tarsiidae,,https://en.wikipedia.org/wiki/Tarsius_spectrumgurskyae,https://www.inaturalist.org/taxa/554916
Tartarogryllus tartarus,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Tartarogryllus_tartarus,https://www.inaturalist.org/taxa/716226
Taruga eques,Amphibia,Anura,Rhacophoridae,,https://en.wikipedia.org/wiki/Taruga_eques,https://www.inaturalist.org/taxa/135141
Tauraco bannermani,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_bannermani,https://www.inaturalist.org/taxa/7219
Tauraco corythaix,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_corythaix,https://www.inaturalist.org/taxa/7205
Tauraco erythrolophus,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_erythrolophus,https://www.inaturalist.org/taxa/7227
Tauraco fischeri,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_fischeri,https://www.inaturalist.org/taxa/7216
Tauraco hartlaubi,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_hartlaubi,https://www.inaturalist.org/taxa/7204
Tauraco leucolophus,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_leucolophus,https://www.inaturalist.org/taxa/7211
Tauraco leucotis,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_leucotis,https://www.inaturalist.org/taxa/7224
Tauraco livingstonii,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_livingstonii,https://www.inaturalist.org/taxa/7196
Tauraco macrorhynchus,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_macrorhynchus,https://www.inaturalist.org/taxa/7220
Tauraco persa,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_persa,https://www.inaturalist.org/taxa/7200
Tauraco porphyreolophus,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_porphyreolophus,https://www.inaturalist.org/taxa/7208
Tauraco rossae,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_rossae,https://www.inaturalist.org/taxa/1585429
Tauraco schalowi,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_schalowi,https://www.inaturalist.org/taxa/7215
Tauraco schuettii,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_schuettii,https://www.inaturalist.org/taxa/144573
Tauraco violaceus,Aves,Musophagiformes,Musophagidae,,https://en.wikipedia.org/wiki/Tauraco_violaceus,https://www.inaturalist.org/taxa/1585428
Taurella forresti,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Taurella_forresti,https://www.inaturalist.org/taxa/792850
Taxidea taxus,Mammalia,Carnivora,Mustelidae,,https://en.wikipedia.org/wiki/Taxidea_taxus,https://www.inaturalist.org/taxa/41789
Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,,https://en.wikipedia.org/wiki/Tayassu_pecari,https://www.inaturalist.org/taxa/42115
Tchagra australis,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Tchagra_australis,https://www.inaturalist.org/taxa/8446
Tchagra jamesi,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Tchagra_jamesi,https://www.inaturalist.org/taxa/8450
Tchagra senegalus,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Tchagra_senegalus,https://www.inaturalist.org/taxa/73475
Tchagra tchagra,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Tchagra_tchagra,https://www.inaturalist.org/taxa/8451
Telacanthura melanopygia,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Telacanthura_melanopygia,https://www.inaturalist.org/taxa/6885
Telacanthura ussheri,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Telacanthura_ussheri,https://www.inaturalist.org/taxa/6880
Teledromas fuscus,Aves,Passeriformes,Rhinocryptidae,,https://en.wikipedia.org/wiki/Teledromas_fuscus,https://www.inaturalist.org/taxa/14734
Teleogryllus bicoloripes,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Teleogryllus_bicoloripes,https://www.inaturalist.org/taxa/1493410
Teleogryllus boninensis,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Teleogryllus_boninensis,https://www.inaturalist.org/taxa/979156
Teleogryllus commodus,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Teleogryllus_commodus,https://www.inaturalist.org/taxa/397920
Teleogryllus emma,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Teleogryllus_emma,https://www.inaturalist.org/taxa/415442
Teleogryllus infernalis,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Teleogryllus_infernalis,https://www.inaturalist.org/taxa/560791
Teleogryllus mitratus,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Teleogryllus_mitratus,https://www.inaturalist.org/taxa/491961
Teleogryllus occipitalis,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Teleogryllus_occipitalis,https://www.inaturalist.org/taxa/473439
Teleogryllus oceanicus,Insecta,Orthoptera,Gryllidae,,https://en.wikipedia.org/wiki/Teleogryllus_oceanicus,https://www.inaturalist.org/taxa/903834
Telespiza cantans,Aves,Passeriformes,Fringillidae,,https://en.wikipedia.org/wiki/Telespiza_cantans,https://www.inaturalist.org/taxa/9829
Telespiza ultima,Aves,Passeriformes,Fringillidae,,https://en.wikipedia.org/wiki/Telespiza_ultima,https://www.inaturalist.org/taxa/9828
Telmapsalta hackeri,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Telmapsalta_hackeri,https://www.inaturalist.org/taxa/626859
Telophorus bocagei,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Telophorus_bocagei,https://www.inaturalist.org/taxa/8191
Telophorus dohertyi,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Telophorus_dohertyi,https://www.inaturalist.org/taxa/8189
Telophorus nigrifrons,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Telophorus_nigrifrons,https://www.inaturalist.org/taxa/8190
Telophorus olivaceus,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Telophorus_olivaceus,https://www.inaturalist.org/taxa/8193
Telophorus sulfureopectus,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Telophorus_sulfureopectus,https://www.inaturalist.org/taxa/8187
Telophorus viridis,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Telophorus_viridis,https://www.inaturalist.org/taxa/8194
Telophorus zeylonus,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Telophorus_zeylonus,https://www.inaturalist.org/taxa/8188
Temnurus temnurus,Aves,Passeriformes,Corvidae,,https://en.wikipedia.org/wiki/Temnurus_temnurus,https://www.inaturalist.org/taxa/8654
